output_root,run_dir,comparison_path,model,model_type,architecture,algo_base,graph_builder,graph_transform,objective,class_weight,feature_set,horizon,lookback,train_window_mode,min_train_periods,max_train_periods,pred_rows,agent_status,agent_pass,BalancedAcc,AUC,AP,DirAcc,R2_health,pred_constant_flag,health_flag,robust30_flag,exclusion_reason
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_small_corr_abs_top8_with_pca_lb12_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_small_corr_abs_top8_with_pca_lb12_h1_s43/comparison.csv,tsl_grugcn_direction_bce_small_corr_abs_top8_with_pca_lb12_h1_s43,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,with_pca,1,12,expanding,108,,1,invalid,False,0.0,,1.0,0.0,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb12_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb12_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb12_h1_s42,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,with_pca,1,12,expanding,108,,1,invalid,False,0.0,,1.0,0.0,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb12_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb12_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb12_h1_s42,tsl_graph,grugcn,grugcn,knn_cosine_top5,,direction_bce,balanced,with_pca,1,12,expanding,108,,1,invalid,False,0.0,,1.0,0.0,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_small_glasso_alpha05_with_pca_lb12_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_small_glasso_alpha05_with_pca_lb12_h1_s43/comparison.csv,tsl_grugcn_direction_bce_small_glasso_alpha05_with_pca_lb12_h1_s43,tsl_graph,grugcn,grugcn,glasso_alpha05,,direction_bce,balanced,with_pca,1,12,expanding,108,,1,invalid,False,0.0,,1.0,0.0,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_small_knn_euclidean_top5_with_pca_lb12_h1_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_small_knn_euclidean_top5_with_pca_lb12_h1_s43/comparison.csv,tsl_grugcn_direction_bce_small_knn_euclidean_top5_with_pca_lb12_h1_s43,tsl_graph,grugcn,grugcn,knn_euclidean_top5,,direction_bce,balanced,with_pca,1,12,expanding,108,,1,invalid,False,0.0,,1.0,0.0,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb12_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb12_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb12_h1_s42,tsl_graph,grugcn,grugcn,knn_euclidean_top5,,direction_bce,balanced,with_pca,1,12,expanding,108,,1,invalid,False,0.0,,1.0,0.0,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb12_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb12_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb12_h1_s42,tsl_graph,grugcn,grugcn,glasso_alpha05,,direction_bce,balanced,with_pca,1,12,expanding,108,,1,invalid,False,0.0,,1.0,0.0,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,corr_abs_top3,,direction_bce,balanced,no_pca,1,3,expanding,108,,10,invalid,False,0.5,0.88,0.8767,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,corr_abs_top5,,direction_bce,balanced,no_pca,1,3,expanding,108,,10,invalid,False,0.5,0.88,0.8767,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,no_pca,1,3,expanding,108,,10,invalid,False,0.5,0.88,0.8767,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_glasso_alpha05_no_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_glasso_alpha05_no_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_glasso_alpha05_no_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,glasso_alpha05,,direction_bce,balanced,no_pca,1,3,expanding,108,,10,invalid,False,0.5,0.88,0.8767,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,knn_cosine_top5,,direction_bce,balanced,no_pca,1,3,expanding,108,,10,invalid,False,0.5,0.84,0.8529,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_no_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_no_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_no_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,knn_euclidean_top5,,direction_bce,balanced,no_pca,1,3,expanding,108,,10,invalid,False,0.5,0.84,0.8529,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top5_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top5_with_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top5_with_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,corr_abs_top5,,direction_bce,balanced,with_pca,1,3,expanding,108,,10,invalid,False,0.5,0.8,0.835,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top3_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top3_with_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top3_with_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,corr_abs_top3,,direction_bce,balanced,with_pca,1,3,expanding,108,,10,invalid,False,0.5,0.8,0.835,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,knn_cosine_top5,,direction_bce,balanced,with_pca,1,3,expanding,108,,10,invalid,False,0.5,0.8,0.835,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,with_pca,1,3,expanding,108,,10,invalid,False,0.5,0.8,0.835,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,glasso_alpha05,,direction_bce,balanced,with_pca,1,3,expanding,108,,10,invalid,False,0.5,0.8,0.835,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb3_h1_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb3_h1_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb3_h1_s42,tsl_graph,grugcn,grugcn,knn_euclidean_top5,,direction_bce,balanced,with_pca,1,3,expanding,108,,10,invalid,False,0.5,0.8,0.835,0.5,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top3_no_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top3,,direction_bce,balanced,no_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top5_no_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top5,,direction_bce,balanced,no_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top8_no_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,no_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_no_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,knn_cosine_top5,,direction_bce,balanced,no_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_no_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_no_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_no_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,knn_euclidean_top5,,direction_bce,balanced,no_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_glasso_alpha05_no_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_glasso_alpha05_no_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_glasso_alpha05_no_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,glasso_alpha05,,direction_bce,balanced,no_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top3_with_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top3,,direction_bce,balanced,with_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top5_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top5_with_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top5_with_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top5,,direction_bce,balanced,with_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_corr_abs_top8_with_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,with_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_cosine_top5_with_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,knn_cosine_top5,,direction_bce,balanced,with_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_knn_euclidean_top5_with_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,knn_euclidean_top5,,direction_bce,balanced,with_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb6_h2_s42,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb6_h2_s42/comparison.csv,tsl_grugcn_direction_bce_tiny_glasso_alpha05_with_pca_lb6_h2_s42,tsl_graph,grugcn,grugcn,glasso_alpha05,,direction_bce,balanced,with_pca,2,6,expanding,108,,5,no_signal,False,0.6667,0.6667,0.8056,0.6,,False,False,False,pred_rows < 30; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_small_corr_abs_top3_no_pca_lb3_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_small_corr_abs_top3_no_pca_lb3_h2_s43/comparison.csv,tsl_grugcn_direction_bce_small_corr_abs_top3_no_pca_lb3_h2_s43,tsl_graph,grugcn,grugcn,corr_abs_top3,,direction_bce,balanced,no_pca,2,3,expanding,108,,8,invalid,False,0.5,0.3333,0.7885,0.25,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_small_corr_abs_top5_no_pca_lb3_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_small_corr_abs_top5_no_pca_lb3_h2_s43/comparison.csv,tsl_grugcn_direction_bce_small_corr_abs_top5_no_pca_lb3_h2_s43,tsl_graph,grugcn,grugcn,corr_abs_top5,,direction_bce,balanced,no_pca,2,3,expanding,108,,8,invalid,False,0.5,0.3333,0.7885,0.25,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
framework_tsl_graph_grugcn_focus_directionbce_20260709_040622,tsl_grugcn_direction_bce_small_corr_abs_top8_no_pca_lb3_h2_s43,/root/corn_spike_sota/outputs/framework_tsl_graph_grugcn_focus_directionbce_20260709_040622/tsl_grugcn_direction_bce_small_corr_abs_top8_no_pca_lb3_h2_s43/comparison.csv,tsl_grugcn_direction_bce_small_corr_abs_top8_no_pca_lb3_h2_s43,tsl_graph,grugcn,grugcn,corr_abs_top8,,direction_bce,balanced,no_pca,2,3,expanding,108,,8,invalid,False,0.5,0.3333,0.7885,0.25,,True,False,False,pred_rows < 30; constant prediction; agent_pass != true; health_flag != true; robust30_flag != true
